flux,loglam,ivar,and_mask,or_mask,wdisp,sky,model
224.29906,3.7885,0.047256477,0,0,0.9821145,6.0494604,225.64626
225.25693,3.7886,0.047181353,0,0,0.98204017,6.0158286,225.36711
218.61986,3.7887,0.049089074,0,0,0.98197937,5.609181,223.69624
214.55165,3.7888,0.050578102,0,0,0.98199713,5.211537,223.21019
218.59485,3.7889,0.049659915,0,0,0.9818398,5.012091,225.16069
213.57298,3.789,0.050893046,0,0,0.98183364,5.0077558,225.0654
216.11073,3.7891,0.05003417,0,0,0.981762,5.2845,223.78647
218.48135,3.7892,0.048946213,0,0,0.9815323,6.680573,223.96687
219.27377,3.7893,0.04847983,0,0,0.98123515,7.074873,224.2635
215.89268,3.7894,0.049099583,0,0,0.98128265,6.2978015,224.43678
219.83708,3.7895,0.047754746,0,0,0.98105234,5.961297,224.43518
223.6483,3.7896,0.046156548,0,0,0.98097074,6.175808,223.42532
220.83282,3.7897,0.0468158,0,0,0.98076826,7.330857,223.9343
221.63225,3.7898,0.046492968,0,0,0.98077893,7.8530235,225.31413
222.5476,3.7899,0.046353318,0,0,0.98072326,6.956004,226.72711
220.84492,3.79,0.04645933,0,0,0.9805845,5.730653,228.14737
221.70985,3.7901,0.045697343,0,1179648,0.98139423,5.1043344,229.59808
224.38051,3.7902,0.044901237,0,1245184,0.9810687,5.0901923,230.6294
223.66743,3.7903,0.044758957,0,72548352,0.98074317,5.442213,231.48607
224.31569,3.7904,0.0440242,0,72548352,0.98041797,6.1667314,233.0133
226.33012,3.7905,0.044607524,0,72548352,0.98009324,6.7107353,233.57388
229.42221,3.7906,0.04270728,0,0,0.9797685,5.6795626,234.49576
231.5346,3.7907,0.04239589,0,0,0.9794445,4.656142,235.92107
230.44379,3.7908,0.042589646,0,0,0.9791204,5.0525956,234.6667
228.12758,3.7909,0.042987045,0,0,0.97879666,4.930616,234.40462
229.70168,3.791,0.042894837,0,0,0.9784732,4.4190855,234.33904
225.19614,3.7911,0.04351139,0,0,0.9781499,4.023303,233.79517
232.15498,3.7912,0.04223287,0,0,0.9778272,4.20577,234.46967
229.21378,3.7913,0.042756815,0,0,0.97750443,4.6808343,236.3174
227.33449,3.7914,0.043271203,0,0,0.9771819,5.1386757,236.06142
230.00336,3.7915,0.042778354,0,0,0.9768598,4.821875,236.00864
227.5534,3.7916,0.043203335,0,0,0.9765381,4.2473173,236.65659
230.22267,3.7917,0.042402092,0,0,0.97621655,4.4495845,237.3978
231.95033,3.7918,0.041890636,0,0,0.97589535,4.663635,236.822
228.90263,3.7919,0.04246807,0,0,0.97557425,4.68525,235.2516
232.96407,3.792,0.04136091,0,0,0.9752534,5.1353908,235.09923
225.69543,3.7921,0.043266933,0,0,0.97493327,4.8711257,234.64272
229.827,3.7922,0.042134773,0,0,0.9746127,4.3331738,233.79527
229.16768,3.7923,0.042411987,0,0,0.9742925,4.1988573,232.71245
231.00168,3.7924,0.041803792,0,0,0.9739729,4.4852576,232.29285
230.56583,3.7925,0.041748177,0,0,0.97365385,4.82369,232.30275
233.0722,3.7926,0.041326977,0,0,0.97333485,5.8078175,230.94083
228.86984,3.7927,0.042298324,0,0,0.97301584,5.8668556,229.74454
227.53589,3.7928,0.042785607,0,0,0.9726972,5.1802864,229.95415
226.07016,3.7929,0.043278996,0,0,0.97237885,4.601291,231.43866
226.69716,3.793,0.043052968,0,0,0.9720608,4.4474635,232.94408
232.33582,3.7931,0.04159452,0,0,0.971743,4.4201818,234.0776
236.42598,3.7932,0.04044517,0,0,0.97142535,4.7377276,236.1431
236.69919,3.7933,0.04020224,0,0,0.9711077,5.0977488,238.5443
231.93309,3.7934,0.04119403,0,0,0.97079086,5.0468745,237.74687
235.62112,3.7935,0.040479496,0,0,0.9704741,4.5733213,238.18094
236.7082,3.7936,0.04036992,0,0,0.970158,4.4477687,237.98439
228.85294,3.7937,0.042613212,0,0,0.96984136,4.563856,234.5919
232.12085,3.7938,0.04164704,0,0,0.9695256,4.5281787,231.85976
229.70488,3.7939,0.0426256,0,0,0.9692102,5.045505,230.22401
221.81306,3.794,0.04468188,0,0,0.968895,5.886737,230.23277
226.02765,3.7941,0.043570373,0,0,0.96857977,5.677264,229.1359
233.31804,3.7942,0.04180505,0,0,0.96826494,4.4931116,228.48187
229.84138,3.7943,0.042650428,0,0,0.96795005,4.1056285,229.24808
225.88841,3.7944,0.04362541,0,0,0.96763587,4.027891,228.1796
226.8051,3.7945,0.043752156,0,0,0.9673219,3.888638,228.20451
227.76219,3.7946,0.04360509,0,0,0.9670081,4.0349593,229.03882
224.69287,3.7947,0.044480275,0,0,0.96669465,4.5991807,228.02371
220.60681,3.7948,0.045416683,0,0,0.96638125,6.233326,227.825
224.2098,3.7949,0.044501398,0,0,0.96606827,8.834093,229.9591
226.97498,3.795,0.043647297,0,0,0.96575576,11.025422,230.08934
224.98878,3.7951,0.044249948,0,0,0.9654433,9.628211,230.29645
222.11566,3.7952,0.045249227,0,0,0.9651312,7.0161834,230.79335
222.776,3.7953,0.045182325,0,0,0.96481925,6.1898766,230.32542
218.94576,3.7954,0.046602253,0,0,0.9645076,6.5518856,228.28368
222.75124,3.7955,0.045727372,0,0,0.9641961,6.252398,226.14519
221.34886,3.7956,0.04612173,0,0,0.96388495,5.475265,226.38823
220.07146,3.7957,0.04684075,0,0,0.96357405,4.8858867,226.83443
216.08176,3.7958,0.047871582,0,0,0.96326387,4.6363235,227.5105
218.90724,3.7959,0.047359936,0,0,0.96295357,4.351189,229.44244
222.29329,3.796,0.04632842,0,0,0.96264344,4.2241,231.06584
223.41699,3.7961,0.045997318,0,0,0.9623334,4.070514,231.4767
224.05789,3.7962,0.045677852,0,0,0.9620237,4.0172224,232.62325
224.55505,3.7963,0.04537584,0,0,0.96171457,5.09861,232.96104
228.7066,3.7964,0.043994453,0,0,0.9614055,7.6017323,232.4797
231.2857,3.7965,0.04301615,0,0,0.9610968,9.931152,230.76091
226.75566,3.7966,0.04456736,0,0,0.96078867,9.992616,228.44286
222.352,3.7967,0.04631505,0,0,0.9604802,7.3049607,226.84563
225.2287,3.7968,0.04585427,0,0,0.96017224,4.8314357,226.10889
217.71925,3.7969,0.048529007,0,0,0.95986456,6.037997,223.49408
217.53532,3.797,0.048619118,0,0,0.9595571,6.223454,223.26097
215.89197,3.7971,0.049082797,0,0,0.9592503,6.503881,224.46552
224.98419,3.7972,0.046299703,0,0,0.9589433,5.443218,226.3808
226.71037,3.7973,0.04560661,0,0,0.95863646,4.9516993,227.93468
226.82863,3.7974,0.045510724,0,0,0.9583302,4.35442,227.30733
228.3234,3.7975,0.04540399,0,0,0.95802414,4.378159,228.26675
228.08534,3.7976,0.045432415,0,0,0.9577182,4.8121934,228.05666
223.71097,3.7977,0.04688525,0,0,0.9574128,5.08762,226.44183
217.72025,3.7978,0.048672266,0,0,0.9571077,5.1243544,223.50606
215.42007,3.7979,0.049537815,0,0,0.9568029,5.328026,220.17789
216.43132,3.798,0.04928708,0,0,0.9564981,5.321121,218.96373
218.67314,3.7981,0.048690464,0,0,0.95619357,4.6818495,220.40788
222.50963,3.7982,0.047556464,0,0,0.9558892,4.3680015,222.12512
223.2007,3.7983,0.047284283,0,0,0.9555852,4.4740186,224.2844
224.36876,3.7984,0.046933252,0,0,0.9552811,5.7149043,226.95116
225.44684,3.7985,0.04647545,0,0,0.954978,8.211323,228.92429
224.00792,3.7986,0.0468066,0,0,0.9546745,9.49238,228.82893
221.66994,3.7987,0.048280627,0,0,0.9543718,7.8928075,228.39244
220.39545,3.7988,0.04885416,0,0,0.9540691,5.5171046,226.8094
222.7918,3.7989,0.048420392,0,0,0.95376694,4.617427,225.04216
217.59245,3.799,0.049722783,0,0,0.9534649,4.398435,223.85529
220.89317,3.7991,0.048935197,0,0,0.953163,4.8624277,223.34258
219.51987,3.7992,0.049287383,0,0,0.9528611,7.750661,222.87755
212.92656,3.7993,0.050544824,0,0,0.9525598,21.42061,220.58409
213.13759,3.7994,0.04970485,0,0,0.95225906,39.610394,216.86249
212.25912,3.7995,0.049452107,0,0,0.9519581,43.385883,214.52065
207.36987,3.7996,0.051820435,0,0,0.9516574,28.651955,211.43382
204.50525,3.7997,0.055542294,0,0,0.95135707,10.514107,206.6669
200.77254,3.7998,0.057210624,0,0,0.95105696,8.601434,205.41751
206.86148,3.7999,0.05514137,0,0,0.9507576,10.631626,206.84291
205.18237,3.8,0.055697136,0,0,0.950458,10.187491,207.78934
205.1827,3.8001,0.055870816,0,0,0.9501587,6.034537,208.68513
207.79668,3.8002,0.05494277,0,0,0.9498601,4.3058305,209.78044
215.04826,3.8003,0.05209929,0,0,0.94956106,4.264061,210.96272
208.19798,3.8004,0.054641332,0,0,0.94926274,4.396889,212.74625
211.06396,3.8005,0.05353328,0,0,0.9489645,4.1127176,214.897
213.99358,3.8006,0.051974203,0,0,0.94866675,3.8768022,214.1258
220.45914,3.8007,0.049855765,0,0,0.9483689,4.191997,216.53905
222.18956,3.8008,0.04886237,0,0,0.94807136,5.1853848,219.39212
222.25565,3.8009,0.048911847,0,0,0.9477742,5.858423,219.00447
220.857,3.801,0.0495558,0,0,0.9474773,5.644499,220.50499
218.3087,3.8011,0.05033499,0,0,0.94718075,4.9373364,222.26938
219.7955,3.8012,0.050175026,0,0,0.9468844,4.501809,221.39989
220.15128,3.8013,0.04993465,0,0,0.9465883,5.42753,220.83876
215.98772,3.8014,0.051241677,0,0,0.94629234,7.764388,219.57484
216.63724,3.8015,0.051162444,0,0,0.9459965,9.012675,216.35802
212.58603,3.8016,0.052689668,0,0,0.9457014,7.9469004,214.50482
208.4306,3.8017,0.05470726,0,0,0.9454063,5.141247,213.60556
212.78258,3.8018,0.053125087,0,0,0.94511163,4.1888294,212.15063
210.01555,3.8019,0.054045662,0,0,0.9448172,4.286064,212.87613
214.30081,3.802,0.052487176,0,0,0.94452256,3.8755698,215.14334
214.3836,3.8021,0.052212264,0,0,0.94422853,3.9710531,217.01746
213.88168,3.8022,0.05252148,0,0,0.94393504,4.252554,218.87949
211.75586,3.8023,0.053124197,0,0,0.9436416,4.378354,219.7412
212.23276,3.8024,0.05328153,0,0,0.94334805,4.405231,219.6048
210.80687,3.8025,0.053645723,0,0,0.943055,4.554631,219.2277
215.35725,3.8026,0.051810663,0,0,0.9427624,4.84319,219.49585
218.21191,3.8027,0.051015873,0,0,0.94246995,5.0807195,220.70906
214.4228,3.8028,0.051797632,0,0,0.9421778,5.296814,221.9783
215.05524,3.8029,0.051704656,0,0,0.94188565,5.1382446,221.78716
218.28407,3.803,0.050460212,0,0,0.94159395,4.248346,221.07613
216.8692,3.8031,0.050611522,0,0,0.94130266,4.21452,219.29742
215.18427,3.8032,0.051564988,0,0,0.94101155,6.0592933,216.7591
213.02748,3.8033,0.05226706,0,0,0.9407205,6.8379245,214.26254
211.23404,3.8034,0.053028256,0,0,0.9404298,6.547196,211.94365
208.48375,3.8035,0.05422356,0,0,0.9401392,4.702192,209.94617
209.10658,3.8036,0.053886127,0,0,0.9398491,5.433763,209.44832
208.24693,3.8037,0.053670216,0,0,0.9395592,12.463961,209.26865
207.39885,3.8038,0.053327423,0,0,0.9392696,17.801054,210.23943
210.8876,3.8039,0.051932648,0,0,0.93898034,15.462426,212.04887
213.70644,3.804,0.051759474,0,0,0.9386913,8.005554,211.44693
211.14857,3.8041,0.052760113,0,0,0.9384023,4.6567745,211.76631
212.25261,3.8042,0.052537832,0,0,0.9381138,4.2092195,212.5762
212.93161,3.8043,0.052448213,0,0,0.9378255,3.980741,211.63002
208.22502,3.8044,0.05409539,0,0,0.93753725,3.8411417,210.05348
207.46837,3.8045,0.054361206,0,0,0.9372494,4.0826936,209.19043
210.08864,3.8046,0.05349968,0,0,0.9369619,4.2371264,207.84068
208.73915,3.8047,0.05367409,0,0,0.9366746,4.5234036,208.55437
209.43129,3.8048,0.05343929,0,0,0.9363875,4.7872205,210.16304
210.81615,3.8049,0.05275504,0,0,0.9361007,4.838998,210.84811
210.09862,3.805,0.053072024,0,0,0.935814,5.0741544,210.70604
211.64795,3.8051,0.052750554,0,0,0.9355278,4.5667233,210.17114
209.05806,3.8052,0.05376382,0,0,0.9352418,4.5214863,208.66156
205.23567,3.8053,0.05526174,0,0,0.93495566,5.265607,207.40382
203.55879,3.8054,0.05597368,0,0,0.9346703,5.538051,206.39484
201.38425,3.8055,0.05694949,0,0,0.9343851,4.858531,205.55315
203.11516,3.8056,0.05620959,0,0,0.93410015,4.2233124,206.69843
206.06474,3.8057,0.05511235,0,0,0.93381524,3.8779786,209.30855
208.39708,3.8058,0.054226372,0,0,0.9335309,3.5937705,209.03902
207.77481,3.8059,0.05442265,0,0,0.9332462,3.6545076,209.10469
208.03761,3.806,0.054284893,0,0,0.9329621,3.6925204,208.15727
205.3357,3.8061,0.05516888,0,0,0.9326785,3.6729035,205.74811
205.0351,3.8062,0.055450153,0,0,0.9323952,3.8580263,204.06317
204.86955,3.8063,0.055720646,0,0,0.932112,4.0555806,204.29912
203.60518,3.8064,0.056093276,0,0,0.9318291,4.0533276,204.2342
205.2016,3.8065,0.055463687,0,0,0.93154633,4.255118,204.21292
206.39864,3.8066,0.054888725,0,0,0.93126374,4.1869597,205.93141
208.98044,3.8067,0.053815182,0,0,0.9309816,3.681322,209.41455
213.09377,3.8068,0.05249262,0,0,0.9306995,3.547854,212.31735
213.5358,3.8069,0.052119005,0,0,0.9304177,3.3151603,213.42139
213.00049,3.807,0.052139748,0,0,0.9301363,3.717318,214.4638
214.51662,3.8071,0.05156322,0,0,0.9298553,4.0705104,214.08586
212.73972,3.8072,0.052197725,0,0,0.929574,4.7188835,215.05031
211.30127,3.8073,0.052739937,0,0,0.9292936,4.384917,216.14758
217.25053,3.8074,0.05070972,0,0,0.92901325,3.7780082,216.4144
217.55537,3.8075,0.05052692,0,0,0.92873293,3.7944834,216.76349
216.66768,3.8076,0.050717697,0,0,0.92845315,4.4773293,218.26456
216.733,3.8077,0.050969005,0,0,0.9281733,4.424988,217.7075
215.2499,3.8078,0.051569957,0,0,0.9278939,3.832025,216.73373
212.73793,3.8079,0.052326508,0,0,0.92761487,3.6344247,215.39293
216.46967,3.808,0.051653042,0,0,0.92733586,3.503908,214.24078
213.84355,3.8081,0.052200634,0,0,0.9270571,3.5089536,213.95192
213.63062,3.8082,0.05227714,0,0,0.92677885,3.6763082,214.2833
218.84016,3.8083,0.050629575,0,0,0.92650074,3.6706748,215.53375
217.96196,3.8084,0.05059097,0,0,0.9262228,3.5424783,217.26338
217.64337,3.8085,0.050677195,0,0,0.925945,3.71358,218.33636
220.4743,3.8086,0.049817845,0,0,0.92566764,3.9175599,218.752
221.48405,3.8087,0.049673617,0,0,0.92539036,3.7161887,219.42268
219.28879,3.8088,0.050338656,0,0,0.9251134,3.63154,220.55739
216.76097,3.8089,0.051286116,0,0,0.9248366,3.7305741,219.79042
220.64403,3.809,0.04982105,0,0,0.92456037,3.5767949,218.31187
223.78178,3.8091,0.048586566,0,0,0.924284,3.6088881,219.52078
223.24506,3.8092,0.04885811,0,0,0.9240082,3.761648,221.53793
227.36812,3.8093,0.047301233,0,0,0.92373294,3.8581777,221.64735
229.15837,3.8094,0.046753805,0,0,0.9234573,3.6795793,221.65776
229.87242,3.8095,0.04652644,0,0,0.9231822,3.5956779,221.38882
229.11694,3.8096,0.047326535,0,0,0.9229072,3.7258046,219.70158
219.19229,3.8097,0.05024086,0,0,0.92263263,4.020299,219.85887
219.0383,3.8098,0.051013537,0,0,0.9223584,3.985844,219.8128
218.32051,3.8099,0.051493112,0,0,0.9220842,3.8696299,218.03928
212.60571,3.81,0.053454716,0,0,0.92181045,3.713762,219.01802
212.23901,3.8101,0.05368027,0,0,0.9215368,3.81507,218.89536
213.34875,3.8102,0.053379264,0,0,0.92126346,3.9481275,216.79948
212.91533,3.8103,0.053422797,0,0,0.9209902,3.916629,216.07014
213.36768,3.8104,0.053516477,0,0,0.9207174,4.234335,214.89105
210.41504,3.8105,0.054460164,0,0,0.92044467,5.2149158,211.87039
207.08505,3.8106,0.055463508,0,0,0.92017233,6.5462365,211.70969
212.73349,3.8107,0.0536592,0,0,0.9198998,6.8790903,212.78206
211.84044,3.8108,0.0537813,0,0,0.9196279,6.7156444,214.59601
210.3794,3.8109,0.054677103,0,0,0.9193563,5.41702,216.42232
210.243,3.811,0.054487005,0,0,0.9190849,6.894651,218.28023
217.26744,3.8111,0.05161192,0,0,0.918814,6.62359,220.15186
219.8094,3.8112,0.0504587,0,0,0.91854286,5.554395,221.34424
219.46233,3.8113,0.05041796,0,0,0.91827244,4.2022624,222.434
221.27121,3.8114,0.05006218,0,0,0.91800207,4.1156635,223.00923
221.84406,3.8115,0.04976993,0,0,0.9177318,4.433883,221.9237
222.66794,3.8116,0.049705353,0,0,0.9174619,4.281816,220.53784
218.65587,3.8117,0.05089481,0,0,0.91719234,3.7658482,219.67752
217.63658,3.8118,0.05134165,0,0,0.91692305,3.402399,217.59996
215.83418,3.8119,0.052248955,0,0,0.91665375,3.61229,217.51807
212.9992,3.812,0.053211797,0,0,0.91638494,3.6565728,218.50835
211.4242,3.8121,0.05391778,0,0,0.9161162,3.4776628,219.33821
214.61977,3.8122,0.0531251,0,0,0.9158477,3.5682,218.61041
215.14304,3.8123,0.052954897,0,0,0.91557956,3.4763238,217.43742
210.21776,3.8124,0.054426793,0,0,0.9153116,3.4158797,218.91946
213.9338,3.8125,0.053162497,0,0,0.91504395,3.6713355,217.54135
214.04398,3.8126,0.052889664,0,0,0.91477656,3.439905,219.297
218.38039,3.8127,0.051080886,0,0,0.9145095,3.8411703,220.91658
218.25269,3.8128,0.050773375,0,0,0.9142427,6.8444357,220.92986
220.08575,3.8129,0.049789242,0,0,0.91397595,10.214168,221.00839
219.33221,3.813,0.050367557,0,0,0.9137096,9.653362,221.33018
216.55229,3.8131,0.051581606,0,0,0.9134433,6.2151976,218.40701
215.6013,3.8132,0.05183369,0,0,0.91317743,4.663359,216.59283
211.46706,3.8133,0.05371263,0,0,0.9129115,5.5703664,214.8874
210.196,3.8134,0.054463543,0,0,0.9126463,5.637736,212.79022
209.1884,3.8135,0.055062518,0,0,0.9123812,4.634236,211.69554
209.59927,3.8136,0.05459438,0,0,0.91211593,3.852654,212.47076
214.41586,3.8137,0.052752372,0,0,0.91185135,3.6543431,212.61435
216.09401,3.8138,0.051779985,0,0,0.91158706,3.6111279,214.5287
217.93018,3.8139,0.0509809,0,0,0.9113227,3.7346425,218.08525
220.91026,3.814,0.05005923,0,0,0.9110586,3.587794,220.70416
217.70314,3.8141,0.050961368,0,0,0.910795,3.5371625,221.5055
216.93272,3.8142,0.051325426,0,0,0.9105317,3.6266422,223.13283
221.59561,3.8143,0.049830806,0,0,0.91026837,3.5944948,223.95404
221.86021,3.8144,0.049443062,0,0,0.91000533,4.302421,225.54779
222.26775,3.8145,0.049437158,0,0,0.90974265,4.900179,224.9387
220.47514,3.8146,0.04992941,0,0,0.90948015,4.617334,223.77618
217.88123,3.8147,0.050879486,0,0,0.9092179,3.9149106,224.36066
225.12709,3.8148,0.048492596,0,0,0.908956,3.3955057,224.0698
221.92375,3.8149,0.049445868,0,0,0.9086942,3.4620378,224.22182
218.27417,3.815,0.050801322,0,0,0.90843284,4.1366353,223.24742
222.80305,3.8151,0.048707236,0,0,0.9081714,6.9964294,223.86029
219.2295,3.8152,0.050002385,0,0,0.9079103,8.971658,224.77776
217.81204,3.8153,0.050428145,0,0,0.9076496,8.195622,224.073
225.90149,3.8154,0.04797506,0,0,0.9073891,5.1189466,224.20532
220.59239,3.8155,0.0496572,0,0,0.90712875,3.602004,224.5156
221.04051,3.8156,0.049569353,0,0,0.9068689,3.6707346,223.76584
218.58478,3.8157,0.050290383,0,0,0.90660906,3.998455,221.1951
217.89873,3.8158,0.05038329,0,0,0.90634954,4.6037126,219.8312
221.55383,3.8159,0.04901775,0,0,0.90609026,5.461722,221.03357
222.00575,3.816,0.048778478,0,0,0.905831,5.2348228,220.40977
219.49773,3.8161,0.04952677,0,0,0.9055724,4.443883,219.21419
220.13002,3.8162,0.049829986,0,0,0.90531373,3.708029,219.85112
219.65634,3.8163,0.050023098,0,0,0.9050553,3.4450512,220.37593
219.112,3.8164,0.049983777,0,0,0.9047973,4.7212105,221.6261
220.96788,3.8165,0.049335107,0,0,0.90453935,7.799846,223.63606
219.6583,3.8166,0.049569633,0,0,0.9042818,8.953103,222.50877
218.2757,3.8167,0.050277535,0,0,0.90402454,7.8821073,222.58798
218.24023,3.8168,0.050546564,0,0,0.9037674,4.3506255,221.33401
217.4721,3.8169,0.033629075,0,33554432,0.90351516,3.2363794,220.09514
219.12329,3.817,0.03303224,0,33554432,0.9032587,4.1937003,219.59213
221.49,3.8171,0.04907979,0,0,0.90299785,5.5457306,219.50833
223.65892,3.8172,0.04802141,0,0,0.9027414,6.5994453,219.97606
220.87836,3.8173,0.0493541,0,0,0.90248555,4.7632756,220.43477
215.8933,3.8174,0.051317837,0,0,0.9022297,4.454882,220.07245
214.72575,3.8175,0.051742323,0,0,0.90197456,4.1082654,219.94127
219.21379,3.8176,0.050163478,0,0,0.9017192,5.306999,219.97559
217.93883,3.8177,0.05048048,0,0,0.9014642,4.5852613,220.44548
220.85933,3.8178,0.049573112,0,0,0.9012096,3.8323772,222.84697
221.796,3.8179,0.049132302,0,0,0.9009551,3.463521,223.85995
225.63121,3.818,0.04774643,0,0,0.9007009,5.3625097,223.8323
223.21976,3.8181,0.04826246,0,0,0.900447,7.602538,223.44498
222.21404,3.8182,0.04860888,0,0,0.90019333,7.7273006,222.3097
221.07358,3.8183,0.04907249,0,0,0.8999399,5.776826,220.99689
222.31352,3.8184,0.04852803,0,0,0.89968646,4.0808206,221.61551
226.39488,3.8185,0.047398787,0,0,0.89943343,3.8883693,221.44058
226.69638,3.8186,0.0472314,0,0,0.8991806,3.8196197,221.76778
225.06943,3.8187,0.04758319,0,0,0.8989281,3.5562735,222.67172
226.8303,3.8188,0.04729954,0,0,0.8986759,3.55237,223.07477
229.11328,3.8189,0.046362244,0,0,0.89842415,3.7276037,222.78984
228.81984,3.819,0.04667507,0,0,0.8981722,3.5094538,223.618
229.57507,3.8191,0.046294056,0,0,0.8979205,3.5629869,225.69603
228.16841,3.8192,0.046797838,0,0,0.8976692,3.4511592,225.79785
233.40639,3.8193,0.045155358,0,0,0.8974182,3.7831686,225.45387
230.53145,3.8194,0.045954373,0,0,0.8971673,4.2311196,223.53482
223.71889,3.8195,0.048111115,0,0,0.89691657,4.236801,219.68546
225.44542,3.8196,0.047676906,0,0,0.89666617,3.5590928,218.5651
230.63542,3.8197,0.04583898,0,0,0.89641625,3.531259,218.97768
231.17665,3.8198,0.045768347,0,0,0.8961662,4.7022686,218.89786
232.83719,3.8199,0.044952095,0,0,0.8959166,5.427313,220.25313
237.46909,3.82,0.04366568,0,0,0.8956673,5.1366634,222.4417
236.90298,3.8201,0.043719828,0,0,0.89541817,4.338573,223.46086
242.27554,3.8202,0.04234965,0,0,0.8951691,3.664962,223.44264
244.13156,3.8203,0.04175292,0,0,0.89492047,3.5757358,222.74127
243.86075,3.8204,0.041720286,0,0,0.8946722,3.5711105,222.28166
247.35202,3.8205,0.04094999,0,0,0.89442384,3.568234,222.69165
247.99126,3.8206,0.040529367,0,0,0.89417577,3.6097932,223.94794
248.86316,3.8207,0.040351506,0,0,0.893928,3.4460757,225.03143
251.26395,3.8208,0.03957196,0,0,0.89368063,3.527084,224.753
254.4845,3.8209,0.03883526,0,0,0.89343345,3.6238236,225.31363
256.4884,3.821,0.038384415,0,0,0.8931863,3.5566368,226.32124
255.6489,3.8211,0.038293075,0,0,0.8929396,3.5144944,226.93776
258.5348,3.8212,0.037850525,0,0,0.89269316,3.5935366,226.73799
263.4109,3.8213,0.0367498,0,0,0.8924467,3.8684125,226.44753
260.24194,3.8214,0.037422683,0,0,0.89220065,3.6290455,227.2342
257.20657,3.8215,0.03808762,0,0,0.8919549,3.827799,226.39876
260.98416,3.8216,0.037499078,0,0,0.8917094,3.7256105,224.4496
255.1738,3.8217,0.0388045,0,0,0.891464,3.578377,224.02205
253.85558,3.8218,0.03919326,0,0,0.8912188,3.9104111,224.27623
258.39288,3.8219,0.03804142,0,0,0.8909737,4.4664836,223.68929
258.94424,3.822,0.037945237,0,0,0.8907293,3.9340093,223.73189
256.40546,3.8221,0.038563814,0,0,0.8904847,3.2793887,223.11064
262.02063,3.8222,0.03731387,0,0,0.89024067,3.409285,220.36882
256.77206,3.8223,0.03853985,0,0,0.8899966,3.4349723,217.35042
253.48349,3.8224,0.039434884,0,0,0.889753,3.2656503,213.94324
248.33537,3.8225,0.040851112,0,0,0.8895094,3.1436493,209.1919
246.53433,3.8226,0.041328903,0,0,0.8892662,3.277183,204.9241
247.75363,3.8227,0.04128202,0,0,0.88902336,3.3384085,204.74794
246.17108,3.8228,0.041734915,0,0,0.8887805,3.5061405,206.64551
245.55367,3.8229,0.041651856,0,0,0.8885379,3.6246734,210.37575
252.67165,3.823,0.03980743,0,0,0.8882958,3.6235042,214.38487
262.67685,3.8231,0.037611227,0,0,0.88805366,3.485475,217.7106
264.13284,3.8232,0.03709946,0,0,0.88781184,3.5157862,221.81715
261.07333,3.8233,0.03766293,0,0,0.8875703,3.567127,223.56546
259.69543,3.8234,0.03785013,0,0,0.88732904,3.5282767,223.73482
264.13818,3.8235,0.036958843,0,0,0.8870879,3.6862378,224.96107
269.43753,3.8236,0.035747033,0,0,0.88684714,3.8783617,225.53412
266.67365,3.8237,0.036167704,0,0,0.88660634,3.7304046,224.0797
265.99863,3.8238,0.03630401,0,0,0.8863658,3.5476332,224.51364
269.26004,3.8239,0.035822324,0,0,0.8861256,3.5181797,225.78264
270.99115,3.824,0.03546358,0,0,0.8858859,3.6112459,225.41078
265.96802,3.8241,0.036494017,0,0,0.8856462,3.8305545,224.29457
267.44205,3.8242,0.0364199,0,0,0.8854067,3.6919835,223.17123
267.8011,3.8243,0.036210053,0,0,0.8851674,3.4838052,223.00555
265.06738,3.8244,0.036914222,0,0,0.8849284,3.628236,225.38669
270.32486,3.8245,0.035690498,0,0,0.88468957,3.555037,226.88342
272.1616,3.8246,0.03524264,0,0,0.884451,3.6166918,226.18784
273.35565,3.8247,0.034933683,0,0,0.88421273,3.3589907,225.898
274.32,3.8248,0.034741413,0,0,0.8839746,3.5710244,225.65433
277.55624,3.8249,0.034095276,0,0,0.88373685,3.484121,224.77936
278.98276,3.825,0.033786975,0,0,0.88349944,3.394167,225.64003
277.60416,3.8251,0.033941146,0,0,0.88326204,3.3061059,225.36607
281.81567,3.8252,0.033141095,0,0,0.88302475,3.6607082,226.99069
281.40082,3.8253,0.033198416,0,0,0.88278794,3.2947035,228.02487
281.5607,3.8254,0.03295985,0,0,0.88255125,3.4539382,228.61636
286.89365,3.8255,0.032242738,0,0,0.8823147,3.3899248,230.02838
289.8605,3.8256,0.031571377,0,0,0.8820785,3.3244743,230.53166
292.7962,3.8257,0.031121219,0,0,0.8818426,3.3908103,231.75565
293.42633,3.8258,0.030860126,0,0,0.8816069,3.3705554,236.2223
297.3606,3.8259,0.02999236,0,0,0.8813714,3.3232472,245.98994
309.49292,3.826,0.02812839,0,0,0.88113606,3.5244045,257.66876
320.53345,3.8261,0.026465902,0,0,0.88090104,3.7237566,264.74637
322.0107,3.8262,0.026246782,0,0,0.88066626,3.6281235,263.4267
315.09354,3.8263,0.027127858,0,0,0.8804316,3.7169561,255.60219
305.53647,3.8264,0.02859392,0,0,0.8801973,3.6359477,240.53525
298.44473,3.8265,0.029876519,0,0,0.879963,3.7896717,228.9173
294.3515,3.8266,0.030643793,0,0,0.8797292,4.0472703,224.49454
289.24466,3.8267,0.031597823,0,0,0.8794957,3.933361,230.71936
